Date,paid_search_impressions_adst.5,kwai_impressions_lag2_adst.3,indicacao_clicks_adst.3,infleux_clicks_adst.3,programmaticclicks_adst.4,influencer_clicks_adst.3,FB: Level Achieved - Tier 1 Impressions_adst.2, FB: Level Achieved - Tier 2 Impressions_lag3_adst.5,paid_social_others_adst.3, GA App: Will And Cid Pequena Baixo Risco Clicks_lag3_adst.5,digital_tactic_others_adst.2,Total Approved Accounts - Revenue
2023-06-01,0.5308648702956725,0.23664838877201536,0.11689115012400322,0.11186459467152576,0.049329110768335155,0.2521280777807689,0.7630469931722824,0.7318944879446991,0.5355774091769872,0.5318710746037336,0.3058302846512058,3322330.0
2023-06-02,0.6103148893315236,0.19090869495447843,0.26959416304137546,0.4392683298391261,0.06680701914677109,0.2987134282615059,0.7942679821849529,0.7717131988520001,0.4736534029301708,0.5131039402291446,0.2516299964197311,4244170.0
2023-06-03,0.5499148098483291,0.1930025802271837,0.1696174669129214,0.3721031173337061,0.07569813315687526,0.13787869855504653,0.8360458891520447,0.8384689341151789,0.45899368883670666,0.5609553187914066,0.22082127525577094,3711670.0
2023-06-04,0.5827098763858777,0.12835025452311885,0.11573046580779234,0.16008806659966393,0.07876485193808395,0.04697544193617918,0.7851797410114901,0.8602167577315237,0.4652916509909819,0.6201898315986211,0.23317885605952332,2851980.0
2023-06-05,0.6142740636139669,0.21676847384427134,0.29071630360899636,0.27024541249448597,0.23952782140635345,0.07583825136274756,0.6873766856329645,0.8956905560629871,0.742272397187715,0.6246016729000401,0.25497488530188533,4117320.0
2023-06-06,0.5934296318988777,0.2324313872926857,0.27980208870273243,0.39766903751123117,0.441013855957434,0.07698312278120716,0.6924207929199503,0.9304824899939976,0.8386243074892834,0.7008173836414254,0.252946265992825,4627290.0
2023-06-07,0.5999991030496941,0.3255132194129333,0.22718554472111968,0.30309285039428047,0.3984553697440008,0.09566951441231582,0.756313188401036,0.9029872145320866,0.6171828352340082,0.6507162435215001,0.2485146019056772,4019320.0
2023-06-08,0.5637624332871367,0.33213016607995977,0.297756156664333,0.2602752429684589,0.26574234726067114,0.13243631333520833,0.7272029159221034,0.8317373623248334,0.5373358347622595,0.5932511246219313,0.27532673783855754,4272770.0
2023-06-09,0.5691807315211432,0.25586487231119137,0.26278831321299784,0.3587221741668181,0.15659073959217093,0.35628854322851755,0.7263203935007233,0.8135546062590902,0.5265375949373925,0.6507560019887195,0.24048344197478072,4788710.0
2023-06-10,0.4867426490740263,0.30932760325450687,0.17434611550632031,0.43654125949157857,0.11919360108722629,0.5127278724742282,0.8126128231292712,0.8265707142332441,0.5575943645648687,0.6681238510223236,0.20817819898391243,4707070.0
2023-06-11,0.5249440115710293,0.33177683793059576,0.2214975756757505,0.4125383735651703,0.10239506877538106,0.4263971783086743,0.8270471795201841,0.8160228067398476,0.5007873504362262,0.7276500916485961,0.2260875085497711,4560170.0
2023-06-12,0.6516587105391506,0.3100217074141976,0.24470534375933367,1.0,0.09551809320468334,0.16601786225044707,0.865789346383079,0.8199047991172249,0.6937698971749505,0.7090137698995638,0.17373564093227833,7031980.0
2023-06-13,0.5337084664265888,0.3225515564353085,0.30100995369414224,0.8180762844076224,0.09959730342371934,0.2081276099851535,0.8492472265880412,0.8876189428953057,0.7777612694421618,0.7963949194789782,0.1452290551992757,5335600.0
2023-06-14,0.4509449825586023,0.41863867103730046,0.6878235410929936,0.3841380364916862,0.14829116129921338,0.2395454628293427,0.857451243078895,0.9086586169258353,0.7503765714935101,0.7145430106203889,0.163844417013703,4382390.0
2023-06-15,0.3971656023259161,0.4628216967981503,0.6154291093932017,0.20522069956874855,0.180071218425073,0.26819774552458325,0.7710784372724887,0.9167349376513575,0.7622455200210084,0.6145698696401425,0.16509824603838252,4334320.0
2023-06-16,0.3529066321565817,0.38590213545196267,0.3733170210052975,0.27244442526139195,0.19497475547963236,0.2277316170122312,0.8347768629644235,0.9015592802026825,0.693292288356104,0.6211477821855066,0.14210591694238012,4560830.0
2023-06-17,0.393205863784115,0.34400807643548936,0.21646168194615084,0.5509003430598433,0.17906002953523026,0.17139194663787322,0.9226080373839036,0.895614517518627,0.7291964701270606,0.5863863198735844,0.08763947153202095,4890110.0
2023-06-18,0.38390322211672256,0.31627400646097636,0.143061097575052,0.31012383986997033,0.15626688745333506,0.1761479631176855,0.8185907515116303,0.8395070670555349,0.7527763992173554,0.6283979639926502,0.07787344571304311,3388060.0
2023-06-19,0.3700008716895853,0.3103267958945849,0.27328279801746,0.32315480499530225,0.11228979679945396,0.4752606353737232,0.7743922356626044,0.8691494714547869,0.6526105589841541,0.5921555638132391,0.11086540170516179,4639400.0
2023-06-20,0.3215144615666898,0.3321706939644694,0.3061321282439906,0.3621962267238165,0.09341336098815411,0.29780645369469066,0.7798518196562196,0.9117142097970757,0.505765301162053,0.6453689412026259,0.11279370224219604,4969720.0
2023-06-21,0.35667922886040054,0.5767604174909781,0.28945853678002154,0.4700364789088739,0.09895745199011019,0.1656734993911163,0.7624104636872681,0.8579324165151185,0.47159674861223033,0.5867538445188912,0.10958285574830295,4489250.0
2023-06-22,0.3412222211021095,0.6638983459870369,0.2262626016595699,0.7359756161032439,0.10986947735791044,0.08978975100710902,0.6925352701442925,0.832948004708528,0.36472821906340247,0.5798570102631412,0.10786710238943487,5006920.0
2023-06-23,0.31039760932641397,0.5478781999192427,0.21549679972862779,0.33770198396183604,0.11454745802916667,0.12006442467668972,0.809592915373517,0.8268007860648495,0.3421867121298142,0.5706465967410866,0.07891293651627523,3069350.0
2023-06-24,0.29423011734930576,0.4049429990231536,0.1417705615689676,0.17432206971857434,0.11321590440468303,0.10594191507172145,0.7055498511453493,0.8172202460031118,0.33557061162182056,0.5784615458020753,0.08353586872451174,2776800.0
2023-06-25,0.26223214520083615,0.28799130575013504,0.11203927913424999,0.09849946940060372,0.11102916263816413,0.10435715209947007,0.734291167899624,0.763868014658444,0.4962703017194092,0.5240985084107872,0.10416072266880194,2860440.0
2023-06-26,0.2661826583178993,0.2283239258445763,0.33939907482177434,0.1472481389711262,0.15635400174209102,0.13968358698252314,0.6320909980130263,0.8196111682611,0.7480911288924499,0.5215316010395871,0.13195822198263407,3928490.0
2023-06-27,0.2623681548587671,0.32799607577873713,0.2894542513277351,0.3987892038395048,0.20913606406120241,0.18453638710844472,0.6808690837530986,0.7725534196701617,0.8157077144583871,0.5683289536708553,0.13676621300333786,5851320.0
2023-06-28,0.2546711431115372,0.5357224061489575,0.22763120312185847,0.46363905296396707,0.19308504250959635,0.19777122798711788,0.6645337938681366,0.7801728331428467,0.4304105886354276,0.5700404845719914,0.05023071031018195,6083570.0
2023-06-29,0.23811033806870402,0.5255565972049067,0.1714914254137581,0.3474555387983767,0.16552675769321154,0.32726920262137277,0.7082241841962681,0.7153375019012838,0.6897833842478664,0.5099438872445001,0.007211271532406471,4328260.0
2023-06-30,0.18231614409798164,0.4288888708554817,0.2578652161371723,0.6451505660350104,0.17979880789121677,0.25937600116477355,0.895021659272256,0.7106700911083272,0.47494224034444377,0.4894745756738431,0.015784728738283876,5252540.0
2023-07-01,0.17852206979485102,0.41424491252155093,0.18994008714294658,0.46385842127449844,0.19800602640323187,0.21558212986284808,0.9999999999999998,0.7187359836272714,0.464689764680545,0.46520667060591625,0.0,4626340.0
2023-07-02,0.15743071954124832,0.34941492433496407,0.13323419636570252,0.1803315899042194,0.2057031677784972,0.13481822578667219,0.8795073615484963,0.7267306373442762,0.44567278501811847,0.43639744740124004,1.0,3416990.0
2023-07-03,0.23347971598298312,0.3870942023112787,0.18835225363741492,0.2189296286734972,0.22841907790568955,0.20495569550091236,0.7939927187462559,0.8144309657012885,0.4767879806672839,0.5663414666646067,0.8388463221858824,4925290.0
2023-07-04,0.3611825623035337,0.5388474471117842,0.22778059174469395,0.17202773931027282,0.24172508522890318,0.3336235268984731,0.8244651438268003,0.9225154668883135,0.5077968502324552,0.6597185253408683,0.5586713479453816,4394760.0
2023-07-05,0.4268590185128551,0.8895169631102996,0.3258856363666148,0.10892651911048062,0.2900205281698376,0.34769296965727914,0.8333174974394869,0.9239796041928032,0.5247139260140984,0.6651570021520047,0.65814500420125,4497600.0
2023-07-06,0.46070416140319653,0.6107004147315013,0.2738878993716712,0.19054584135706745,0.281170574765076,0.2584311581842411,0.8397057371204409,0.8915758126629657,0.5013335312102211,0.7145630154887526,0.8640381738629348,5114750.0
2023-07-07,0.43451819358641425,0.531584192325437,0.24912087230982066,0.28211389537583786,0.29291181806793143,0.15695489896542714,0.9117956545996468,0.8997421246226517,0.4449164575725747,0.6831197485373459,0.7038124381224758,4910810.0
2023-07-08,0.375044197362608,0.5194965158861095,0.19116300546213089,0.43568542969219515,0.3171141172854944,0.16474487572464724,0.9523700992833422,0.9062189859505196,0.4945018313117405,0.6164562252817658,0.8166474598834662,4471260.0
2023-07-09,0.3483908757818519,0.3833645819762348,0.14814295028610971,0.5608301983733663,0.3892521151023841,0.14188796461464137,0.8950838519357542,0.9032435595548932,0.805813773849406,0.6056745808786619,0.6541822514792337,5706060.0
2023-07-10,0.4296512726713502,0.35519145607804425,0.2779159437838732,0.4820006086750384,0.4261435318382626,0.18298770880704757,0.8685431391859779,0.9448165945960771,0.9900144678598964,0.6836933032541429,0.689700760005059,5299330.0
2023-07-11,0.4870843616021453,0.39182168713875287,1.0,0.3630822676703352,0.41985941715423597,0.27355133438732415,0.8410169089200498,1.0,1.0000000000000002,0.6342746068763716,0.6597121324341307,5532390.0
2023-07-12,0.4843348190150224,0.5529038663407334,0.5117392730090226,0.2855464657100555,0.43049976955863495,0.28326148849224947,0.8532717146594861,0.9968289284548211,0.995277352022158,0.6467858966853708,0.6576866679422764,5067480.0
2023-07-13,0.46030446504364625,0.5302826732428008,0.2856758833159443,0.2784125182796965,0.44023161230635566,0.2081618315602755,0.8623148440288706,0.9662249281103988,0.9225422529650039,0.670593060560159,0.5848683301908667,4393760.0
2023-07-14,0.44281418891081964,0.48458177237704403,0.20152359716294083,0.21056865741121286,0.474299482928018,0.09170729186179692,0.8795318768240306,0.9307854067563902,0.934962918596067,0.6537928724417559,0.5199535702223859,3983150.0
2023-07-15,0.38856908896646175,0.4832122204952425,0.12877971059304102,0.33355321123857523,0.488956072520417,0.0927937928860851,0.9403625567554728,0.9287892227886155,0.9040077409944419,0.6895503820854134,0.5142173106342939,4220310.0
2023-07-16,0.35571971115072415,0.3958141266925308,0.09620819969950228,0.33557655476292936,0.47440422168101964,0.20074633367666017,0.9009995930912207,0.917837746255575,0.591569969121676,0.666557464327792,0.570345768322452,3832400.0
2023-07-17,0.44011236515913077,0.5578998580682584,0.11960382059201441,0.6748115328568502,0.49665042394703623,0.5283869724757909,0.8300084208737994,0.9239878817859231,0.47451594582491186,0.6823707441190897,0.6145841697078367,5691990.0
2023-07-18,0.49200024697551037,0.7023352265493509,0.17736101745012944,0.6104413754848522,0.5026933968011976,0.6134192145693345,0.9082183976533886,0.9836560564213505,0.4709434812033909,0.7271528332885483,0.6614367257120829,5347820.0
2023-07-19,0.5215942539817925,0.9132296595133129,0.19157958655446816,0.2853541915563261,0.5179677208504342,0.44400762886832024,0.876350063435686,0.9765598481921005,0.4367292165502924,0.7565870554933517,0.6446117858467477,4690310.0
2023-07-20,0.5526906905781391,0.9662912092326696,0.15914798944964645,0.23476047259430846,0.45659954606275743,0.3626862692017659,0.8471594866905116,0.9372328921599818,0.3666777836989099,0.7488071553286173,0.6485471694822895,4576570.0
2023-07-21,0.5107818339184101,1.0,0.287513667387086,0.16938988078200995,0.3686026254760719,0.21254133977204337,0.8475081993169109,0.9698437965278679,0.3500472648735524,0.8362461757429329,0.5319378292386077,4357960.0
2023-07-22,0.43778249760367693,0.8561433503506185,0.17501966219928788,0.17041406222508665,0.28050078505114057,0.15202791980589825,0.8776234783638917,0.9668636104727824,0.37801370276701296,0.8661714134764676,0.4557956254334665,3959970.0
2023-07-23,0.3858015146164703,0.7878288151246117,0.13076021156425988,0.6407393043355721,0.2291525010159528,0.09298904938195125,0.8047574980010073,0.9287393074029966,0.35246134167667986,0.9330251911143186,0.5326806970281199,5284400.0
2023-07-24,0.4668586512755414,0.6473600708522407,0.15157148992719263,0.7475457657112974,0.4635770616597365,0.32102845317759465,0.7371972849412444,0.9221044066296273,0.3859226795578432,0.9240934405423928,0.5179436784615392,6253530.0
2023-07-25,0.49530424217690905,0.6412398318011384,0.2508618201677218,0.3547940998392982,0.44605647849508284,0.23253087135297157,0.7296026091559703,0.9445642344211564,0.3980244690045881,0.9393232372628013,0.5811290528497383,4938210.0
2023-07-26,0.514184018511366,0.8360254986057193,0.46192186387761525,0.44249850964967075,0.43244999452389027,0.34631606283615607,0.7035752548664356,0.8994614484163909,0.39146788434358903,0.8756832170802382,0.6915696356015342,5687460.0
2023-07-27,0.49952088399636385,0.8157069470239101,0.3247094810332462,0.31140019292692483,0.30877914633214454,0.32785382041453504,0.662767516859894,0.8456348076641739,0.3736665706271096,0.8327773383503856,0.6272342353146863,5138270.0
2023-07-28,0.4694078697128379,0.8369502372049991,0.27445709216452807,0.26827309823102385,0.17857901260035855,0.3775649374638642,0.6995727622837861,0.8236022645399859,0.33751062245453334,0.8732724984675821,0.5988001863860184,4621140.0
2023-07-29,0.4324509659825208,0.8381941047558403,0.17911126035914038,0.2449219168209484,0.11703136017603132,0.2965646375278473,0.7784634660026934,0.801245547461005,0.36728156571048876,0.9340000946686989,0.621080241365617,3893270.0
2023-07-30,0.3731295331231907,0.7584317153488749,0.12811512556217247,0.2886465982935432,0.09231066173488364,0.26784456436497694,0.7286432779100093,0.7585067445704977,0.36039936405908435,0.8914162218295825,0.6002533477464284,4020490.0
2023-07-31,0.43547565523509535,0.6016265869473981,0.19761756528423136,0.32850326622909776,0.07873936988241127,0.4671887511322854,0.6897228568982509,0.7685983972716245,0.3991581501050636,0.9310965629221649,0.6049450375183293,4709550.0
2023-08-01,0.4663340554205225,0.5378683609197026,0.22189301494578512,0.6350430216242053,0.08771578781426645,0.34975068156166184,0.668962760642664,0.8044804400485119,0.3763679917545275,1.0,0.5998176255332036,5602170.0
2023-08-02,0.48692369378984934,0.6593910877165693,0.21041873419506257,0.8756749064553766,0.10306007052089523,0.3359561791234911,0.6860545282719523,0.8039226043982649,0.4166127522403503,0.9794206700276878,0.6000267648052814,5992910.0
2023-08-03,0.5212586034826384,0.664169233354836,0.20384151603409661,0.5375242892296497,0.14918907101473475,0.4728152918999212,0.6878142379923207,0.7497422239860233,0.37110801510079916,0.9021046483686863,0.5943249179382181,4941800.0
2023-08-04,0.5090996651960839,0.5930545361129687,0.1979957851357637,0.3787076038873803,0.17028728044431707,0.30878580608502293,0.6911652383480883,0.7082782177518182,0.2927994463423351,0.8589591841262072,0.5597424050930165,4659060.0
2023-08-05,0.43247322888105594,0.5223060132551814,0.14563527518916913,0.16471385983087694,0.18833815740558102,0.18200625549530847,0.733198696580359,0.7001143261058403,0.28208511515868506,0.7913037573409196,0.5075743343912025,3260640.0
2023-08-06,0.37710539154107586,0.4287787289271701,0.10713957721003886,0.2977394806777798,0.16212082542432832,0.12916544665847557,0.7401608997736464,0.692854442201274,0.35443613412400987,0.7447372523809598,0.5440563436767522,4005470.0
2023-08-07,0.39429211300797995,0.3699458266078543,0.16029168921293924,0.46950537679350657,0.1550555516099116,0.25652065910633953,0.7217706513935783,0.6861172242010125,0.37919565997708804,0.7539482076769112,0.5960138424335866,5034960.0
2023-08-08,0.439952524289301,0.4137598195929764,0.18469374124553628,0.24697503545482355,0.11358596183274251,0.6821387487487173,0.7167882330617512,0.7140305816358778,0.42387760160688615,0.809508851594151,0.5382864335722728,4235970.0
2023-08-09,0.43119077852923104,0.3547576345017795,0.17847354977149096,0.184698487925554,0.08537962387073796,0.4277166295518904,0.609904296380286,0.6466654535476967,0.47538807545086037,0.7213854211998068,0.5625986594070003,4131270.0
2023-08-10,0.4433610674388218,0.5452176692879412,0.1806908096405474,0.24453393164330892,0.07110449600958714,0.2800072654024886,0.5083394050909562,0.6218828305551334,0.35547991588737393,0.6569111035693377,0.5411046158987478,4946040.0
2023-08-11,0.43692270924671406,0.5729043877820984,0.36968911959009815,0.12347334180282726,0.0853255603272717,0.18375965376840148,0.5541569635253283,0.5645812789699434,0.34547087566750756,0.6474032945855207,0.5254258161601483,3309470.0
2023-08-12,0.3752395404070773,0.5560589126924713,0.3375567030678508,0.12264278011657953,0.09407093972128519,0.10648655443456091,0.6549310814349587,0.38700945649109814,0.38981167600833555,0.6703441469559585,0.461417840005352,3177130.0
2023-08-13,0.32388206722901564,0.49378056507956064,0.19113902017495826,0.22149535666059525,0.10315949736583452,0.05391173647367491,0.5900499741279362,0.29843112945529837,0.4480801078586595,0.6453108655702179,0.5203316599883735,2953700.0
2023-08-14,0.36950548390099597,0.4357870282696287,0.20092909593728103,0.2360214231398054,0.07972291281025451,0.10598603293011057,0.5231951284946755,0.26760713771703576,0.4000978986019186,0.6363921535013629,0.558739308675198,3873510.0
2023-08-15,0.3847023991702762,0.4989504736187529,0.25855622665434247,0.37135308041722015,0.05042118804778397,0.13752026132247613,0.5283982488736407,0.27169670472730867,0.4067927040202296,0.6818855887874427,0.5686216857357466,4412810.0
2023-08-16,0.38116186198832414,0.5023902073043466,0.24892081559773227,0.3633641104736219,0.03285743590656211,0.20819729691178945,0.5418218937795707,0.2525692895357153,0.4387438506611254,0.7069490538286031,0.6103207713711688,4074580.0
2023-08-17,0.40840332565977194,0.6259976605777297,0.3046192097018104,0.24292102763977655,0.02471583581905716,0.2210024395426594,0.5306322890811119,0.22542926987759607,0.4232989426634387,0.6795915739844088,0.5737847747865109,3587780.0
2023-08-18,0.3101306519367333,0.5408956983730573,0.2806009307509472,0.3531777671310353,0.019728097339230075,0.20097607314876814,0.5604459324807114,0.21982993743853377,0.4318346694275399,0.7241501547606253,0.5324986399677457,3722530.0
2023-08-19,0.26489610986972645,0.5050424378264543,0.2024511017802037,0.22195224578546316,0.021028416377168027,0.2740858621895686,0.6030320535411742,0.2183774834333624,0.4355036389634672,0.7533133048961576,0.4896183270661053,2943410.0
2023-08-20,0.2712276389245418,0.47004563008863987,0.16327879544492782,0.1481547530219391,0.021521114523558087,0.1470653656662101,0.5714062810303844,0.21221398670441216,0.4472464750773999,0.7661954893223224,0.585663031141502,2640290.0
2023-08-21,0.2654570347290337,0.40952298570224566,0.2243945595635245,0.14144000251954453,0.01927273747225964,0.10984321334561555,0.5434445448060605,0.21295123165747906,0.4315245638603823,0.7886812189602109,0.6800765353658529,3510210.0
2023-08-22,0.25577505782793525,0.5280049301065545,0.31346288222336127,0.20098484157304483,0.01669949913780728,0.11392550962756227,0.5219965734808957,0.22097707010938747,0.42095449122520456,0.852299834412883,0.673837369204628,3877380.0
2023-08-23,0.24438912327046175,0.5813362677736768,0.2600449837898069,0.1125328429127387,0.02760576500825824,0.12465316235358657,0.4494115651501449,0.20954280543294457,0.3739155720259808,0.815801604240479,0.7365751459537191,3219310.0
2023-08-24,0.23284346379995624,0.5393142995544657,0.22460409904421808,0.13287765761777506,0.03250429586115014,0.3632355626163681,0.3659824809532555,0.20729459974745043,0.3001443072747456,0.8852569780481694,0.7170225379068602,3474730.0
2023-08-25,0.21939290882388846,0.5437371584517097,0.21160087518173942,0.18344249735875542,0.031176060577052203,0.8432167287180309,0.37780706721892876,0.20087339285154387,0.3070923652476777,0.8858574489814196,0.7218617263872181,4003360.0
2023-08-26,0.17113239642652767,0.5730330603117872,0.14779369146926696,0.19902812458834568,0.022604315266311015,0.9704151424566817,0.4255147862346753,0.19530175076618034,0.35151841538635187,0.8013806614640983,0.722722205677281,3448630.0
2023-08-27,0.1535470863347715,0.5125999279433064,0.10891989334816246,0.2291685393724045,0.01586792008035364,0.7451436689271886,0.4011088193863036,0.1868499930228308,0.4008126459127964,0.770433921929515,0.7661060599538969,3032970.0
2023-08-28,0.18868108881421192,0.5528565988752017,0.21583201983458122,0.24199959316779726,0.011493045710291193,1.0,0.3762797263919453,0.1849888596493453,0.39628006523173587,0.790833626487276,0.7367242758790463,3941750.0
2023-08-29,0.1766070360504579,0.573441436932436,0.2482744735376538,0.3893947090479706,0.0066606362344135625,0.8477227696499674,0.3853997463875124,0.1932211894506386,0.3628954108215213,0.8054479114875037,0.6882266318785218,4403680.0
2023-08-30,0.18491854536453017,0.6910202414920911,0.22729012587476388,0.40605030002255627,0.0042134430774672105,0.5892174103285159,0.39160845753834805,0.19343356659342414,0.39364221506745845,0.7592441635112576,0.6568407050646085,4493600.0
2023-08-31,0.21821189663220025,0.6701185444570924,0.2107733563063952,0.23621866697495095,0.003113997410356546,0.522052763009934,0.42268723520462137,0.19415486237532853,0.359089664277925,0.7137581284157922,0.6424579600481498,3467310.0
2023-09-01,0.26707984540781615,0.6948202784987323,0.21095540205328883,0.11319281602832153,0.0037965067302909794,0.38057483046666835,0.44534047420365364,0.20261453771075014,0.37680912267882505,0.7081285056885603,0.5956718229871963,2588380.0
2023-09-02,0.2810670788941873,0.7100571338922209,0.1871423674934174,0.07625904978762671,0.004041453791260469,0.3692923321372487,0.4862027895600056,0.20617598204425147,0.4016876001193094,0.73871734162392,0.5616221621929464,2531920.0
2023-09-03,0.27138366949953713,0.6037329387186254,0.1609781016497338,0.11714881141402199,0.0038002751786311174,0.37474754900255325,0.42140853076906104,0.2209612985388515,0.3626628201052846,0.6619127527104415,0.6182073687823832,2747410.0
2023-09-04,0.3438856067773072,0.5075731408912669,0.20829312157275376,0.3916408647741081,0.003896102707577449,0.5034586305465204,0.4029991425809233,0.23312862514827373,0.37458956808827537,0.6539932778874257,0.6719846596768115,3987700.0
2023-09-05,0.29832474907963913,0.5294177684909143,0.2264128809650096,0.29963703798176305,0.003110995630508987,0.4048314772065847,0.39365822742775236,0.2586211798129146,0.3452249620466922,0.7272031350408209,0.6270211051370506,3377390.0
2023-09-06,0.31374414991256483,0.5476786253228666,0.2552686093615188,0.16794871152551796,0.003088077306413843,0.26142876426642403,0.4471313566931717,0.2586691421892488,0.4001019979753959,0.7242507634874318,0.5698244699310784,2814330.0
2023-09-07,0.2916239998032384,0.6099039532378363,0.24890925776805928,0.10987906081945684,0.0033889863230306665,0.18923606138274518,0.4312700120749018,0.2715112162723229,0.3649009372268569,0.7111510112519721,0.6003086004363801,2893090.0
